gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
Kctd15	1.3271076652183846	0.9165640007553413	3.6687414134758587	0.0052773576182057165	0.022271937968044688	-2.0368453097208716
Dis3	0.8874091110819244	3.232149093428722	3.6658643030384312	0.005300803750916572	0.0223403686428139	-2.401042741182133
Cetn4	1.4267639588420105	1.1427038277546546	3.665706469707049	0.005302093136611372	0.0223403686428139	-2.0717142861026465
Arpc1b	1.4415595400704113	6.3283126731556	3.66411958073651	0.00531507526381471	0.022388411560123198	-2.4871551542196597
Fyb	1.63371658256328	3.5853938373309044	3.6619003507800185	0.005333286676135683	0.022458446419269727	-2.452636006813509
Fbxo33	0.8048905871847145	3.7959529052354357	3.654797838904258	0.005392014323556807	0.022638471989570357	-2.4869839551355284
Ccdc50	0.7988749328348463	6.413929707700957	3.653633467620018	0.005401706816771629	0.02265231890904231	-2.496150263360719
Col28a1	1.2024005071623705	0.9256198530905946	3.6532284690368444	0.0054050824174906005	0.022659768596402903	-2.061553708051896
Tmem87a	1.0026587190420866	5.105008009974714	3.652515679138589	0.005411028808214615	0.022677988232002688	-2.5622942418996315
Il17ra	1.4545156336095477	2.2452947378659114	3.651369016482845	0.005420609207301948	0.022706093468786936	-2.2662834648969747
A530032D15Rik	2.672189152937357	-0.10108235992786743	3.6512117804886457	0.0054219243105624055	0.022706093468786936	-1.9529162386393617
Wdr55	0.6730594841676205	3.7712118319251013	3.649700078303661	0.005434585166316533	0.02274979964747571	-2.492568372697016
Cybc1	0.9908288176750495	3.8124613947020536	3.6494656224553097	0.005436551575430434	0.02275131004839021	-2.497104880536237
Zfp382	1.0813377248032712	1.4190057800125535	3.6483818660892213	0.00544565091034184	0.022774684908433297	-2.137689925216293
Toe1	1.0654835087387138	3.2379871136097225	3.647254703701483	0.005455131702628014	0.022795404372232073	-2.431299140412497
Tgm1	2.9961019491582004	0.8976524470683476	3.6468815666173473	0.005458274062549976	0.02280111434973545	-2.0675574333685915
Rpf1	0.7031415939529309	4.255152153493194	3.646269783259899	0.005463430298169168	0.022804908535083407	-2.5401579295564334
Rras2	1.4340292773011853	6.562404485629966	3.645383210012775	0.005470911623054035	0.022827684834710153	-2.4948574092328393
Cdh5	0.8273998596711891	7.032596275263146	3.641808092822754	0.005501189780633446	0.022920276151595392	-2.4499011580829526
Cdca2	2.7205036545983257	1.228643828494635	3.640332726206274	0.00551373624342855	0.02295904865394727	-2.122528927674586
Rnf145	0.8575794226548554	4.101692866330243	3.6388432599586014	0.005526433171374097	0.023005158060626016	-2.5406087666762893
Rsad2	0.7348951733517239	4.832862364803814	3.6385825805011427	0.005528658491835599	0.023007153490012693	-2.5804380622997263
Supt20	1.007166750888012	4.081741942168547	3.638351851832745	0.00553062892089325	0.023007153490012693	-2.5397302346261563
Abitram	1.1336325207862772	2.2406653865693515	3.6378920874975478	0.005534557525424311	0.023007153490012693	-2.2865851275309232
Zfp131	0.6845384802202883	5.349094736464098	3.637879550926557	0.005534664689331363	0.023007153490012693	-2.5833841037026897
Rasgrp4	1.15557136245893	1.6638509385064542	3.6372425243682955	0.005540112934879958	0.02301477580980622	-2.192331718574459
Cd244a	4.120368182581068	0.9814460844800896	3.6339791617932473	0.005568111911023758	0.023079280053769517	-2.0981954407842505
Ripk2	1.0689970040107815	2.7078859840055833	3.6339512487136227	0.005568352040942187	0.023079280053769517	-2.371667914147687
Cptp	0.7261603537738153	2.442353826499447	3.6335519371278515	0.0055717884219338544	0.023080980237473837	-2.3277062364341026
Zfp217	0.6286702269260904	4.100212375765932	3.631083637383615	0.005593079629901572	0.02314659414594196	-2.5528534640657314
H60b	2.419551190987285	-0.38282955945418645	3.629487155488496	0.0056068962514250545	0.023166666792946766	-1.9627254514370005
Mapre1	0.797745139406814	6.53487019621498	3.629389867124256	0.005607739386013225	0.023166666792946766	-2.5229932283559764
Klf10	0.7944537049211622	5.017731102854231	3.6282266428990293	0.005617830631233678	0.023174573520984346	-2.6004375659560655
Apobec1	2.3381673228358992	3.7215237219280124	3.6264397389590655	0.005633369691502483	0.02321164539941558	-2.5242902703947667
Zfp850	1.6510215943989839	2.0450194672690083	3.622845910321043	0.005664759043104726	0.023301588954247488	-2.2771190346754446
Rexo5	1.8363235196016703	0.7445577472897671	3.6228109605859755	0.005665065204473013	0.023301588954247488	-2.0844938851763217
Nrip3	1.9645369640093393	-0.1921995567597492	3.621246616273587	0.005678786783489656	0.023342078200869015	-1.9892268349817286
Mocs2	0.6594895541114871	4.7499415504528075	3.621125479668164	0.0056798507859277605	0.023342078200869015	-2.6056953970700745
Ifit3	1.6074523958877438	4.389188769329696	3.6178227331923467	0.005708941406441905	0.023407320523519036	-2.5939724929994776
Bclaf3	1.0139274695177467	2.4665915190805685	3.6170766134162684	0.005715534918095296	0.023420800980164934	-2.357710938575531
Notch2	0.5997931055961248	6.182641834836509	3.6166026203477015	0.005719727788663239	0.023429545026348867	-2.5751968377509913
Il10	3.209696164488702	-0.9271558509567729	3.616088897227585	0.00572427575982445	0.023429545026348867	-1.951292474702866
Scara3	1.5151647417511491	2.2264585704409674	3.6134650814955003	0.005747563713105362	0.023497685462984124	-2.3224383841385503
Gpr161	0.9126977150566287	2.3449234790400753	3.6130576747378824	0.0057511886250575074	0.02350456930347849	-2.343353210585782
Polr3f	0.5557153308277476	4.430302842882528	3.612903051275742	0.005752565020780762	0.02350456930347849	-2.604211695383005
Nrf1	0.6287596266008353	4.306118235425248	3.6120683414092585	0.005760001258549303	0.023528168876807042	-2.598156712672882
Mctp1	1.5514338067988298	3.171009997101425	3.6110189075136896	0.0057693647747820796	0.02355962503131472	-2.4793859610143487
Ccdc112	1.2680166809422877	0.014505854332405511	3.6091150805152847	0.005786392462607413	0.023608747824689618	-2.025094933310444
Rybp	0.6704908672557082	3.9678908460452007	3.6086643744875015	0.005790431277527579	0.023611629123040514	-2.5771338120615717
Bcl10	0.7327891426959532	4.676085436589121	3.607573009398861	0.005800223380950853	0.023644754116246714	-2.6246962544890176
Ntan1	1.384586818867426	3.3080681361905726	3.60715599801696	0.005803969548517377	0.023652223616092177	-2.50461529378577
Zfand2a	0.7948440393122378	4.139762250851314	3.6069975009833777	0.005805394053406393	0.023652223616092177	-2.5943513411934322
Riok2	0.6101331709778703	5.061881926989011	3.6059078581941826	0.00581519726584712	0.023671745262009103	-2.6365605630310727
Mad2l1	2.05764268771864	3.8202018797446966	3.6050722896164342	0.005822726437783651	0.023695586910796766	-2.568538049418292
Ranbp17	1.481896033527104	1.4988359499224382	3.6043043809951336	0.005829654978422978	0.023706076534692193	-2.217660516220345
Ltv1	0.562359829062526	4.0975455604665205	3.599045340326769	0.005877338893910453	0.023849339096996307	-2.603733849078518
F2r	0.7529549449778195	5.4912267983592	3.5963927549483614	0.005901545432139264	0.023933857691303198	-2.646358662277475
Slc35b4	0.7083320003587534	2.8136516322039204	3.594196299183751	0.005921668835409754	0.023994866284745845	-2.4516372332841883
Utp23	0.7519899851825387	3.0223114847439643	3.591984223132282	0.005942008280931415	0.024056644954513758	-2.4876483285945774
Setd5	0.6415193159698847	5.528733926972455	3.5911877890866446	0.005949349250236353	0.024072609616176223	-2.65344959471693
Rap2b	1.6938843937212305	3.4304864299416784	3.588585350942196	0.005973403250495504	0.024134368235114036	-2.5501268322921877
Fgl2	1.6114268347079266	7.287834344333758	3.587818740450346	0.005980508411026848	0.024143533955626906	-2.5056069868536053
Nkapd1	0.7222381725512235	4.133723245934402	3.585836653078326	0.005998920163727683	0.02420185337321098	-2.627677635161774
Ankrd49	1.0658586621657191	3.9452521307386226	3.585712179116817	0.006000078398030358	0.02420185337321098	-2.6117089705900973
Adpgk	0.7982056262239312	3.2341815635169207	3.5849582591678097	0.0060070986735295	0.024216383557301	-2.5296108240991533
Sh3rf1	0.6538893077051067	3.5208320270949227	3.584684284282113	0.006009651983667448	0.024219786293676833	-2.567748711581168
Csgalnact2	0.8304552415392505	5.360272874166117	3.58315526434549	0.006023922656066074	0.024249711373993257	-2.670611104581285
St6galnac4	0.5763151667888913	3.8278784114901026	3.5822405361606204	0.006032477036190997	0.024277250668226762	-2.605723912387022
AC125149.3	2.649907223819846	-0.4172159024081044	3.5808430293752878	0.006045570942177237	0.024323038117731816	-2.030883544681444
Mfng	0.8779083030151082	1.9640708984778412	3.5761245211311325	0.006090002026160793	0.02445319600756544	-2.3366080497818924
Gpsm3	1.7080686092391935	2.2219635604718775	3.5754264614450686	0.006096604278790785	0.02447006541222004	-2.381362241850793
Sertad1	1.4980130408135186	3.8468701956948137	3.575315220561224	0.0060976570903704275	0.02447006541222004	-2.6186947880908464
Sec23b	1.0337579574828482	4.350383819037071	3.574585546188057	0.006104567649882446	0.02447700158427681	-2.6607930822479204
Hnrnpd	0.7486526141210175	4.1054028410042225	3.5732271213297375	0.006117454876884441	0.02452173567339534	-2.6456012416867027
Nipal1	2.890014371462693	-1.4601364151805662	3.572883492624406	0.00612071937304296	0.024527882781679514	-1.9965182844070366
Htr2b	1.6464309624322033	1.482305457222807	3.5718023264326146	0.0061310024713881655	0.024562144478250014	-2.265425035334556
Emilin2	0.8807266797635567	5.544310107107208	3.570457239477082	0.006143821098144269	0.024606541820436485	-2.6860749770010903
Stc1	1.3281373628520718	3.0393885952762294	3.5695176829635633	0.006152791738752485	0.024627391910457774	-2.5258472153768956
Kif24	1.3373530328042367	1.9451282058390804	3.569190016303757	0.006155923450388631	0.024627391910457774	-2.3442819651531437
Tpp2	0.5611724285630428	6.332954201750899	3.5691501596594652	0.006156304499067544	0.024627391910457774	-2.638083330349959
N4bp1	0.6206355863691817	5.094886109861112	3.5668657540003164	0.00617818598389819	0.02465879979589623	-2.6991753115738852
Ifih1	0.72102589971478	4.397930314776981	3.5668649376060486	0.006178193818429767	0.02465879979589623	-2.6759297139887304
Rpl12	1.9995829725201903	2.126488113519208	3.5667297023373137	0.006179491748428194	0.02465879979589623	-2.378766181129511
Rnf213	0.7336208591250424	7.617859963261557	3.564496291293849	0.006200968550137127	0.02472361405611792	-2.502761091976616
Omg	1.5741807733991184	1.0228382125764468	3.5628821790444283	0.006216538892124918	0.024757829145983724	-2.2124389716398856
Tacc3	2.5752192705574832	2.5230659674651905	3.562517325584221	0.006220064095475923	0.02476442872237644	-2.453408593106036
Sdcbp	1.6049119582979472	8.120493139391138	3.56216823093707	0.006223439003555576	0.02476442872237644	-2.4449003839601557
Clspn	3.129520167250842	1.5918527407900285	3.5610355989121567	0.006234402090478455	0.02480108860810772	-2.2991764718765513
Nlrp1a	1.989930190993051	0.8189097158578402	3.5581118569882992	0.006262795746207471	0.024866110928977378	-2.1922907533285647
Acaca	0.5103071335884044	5.071430777125613	3.5580876861057504	0.006263031044849701	0.024866110928977378	-2.7131562330201353
Lxn	2.002345321208385	2.028608065029878	3.5575753399616765	0.006268020815753556	0.024876528633729786	-2.3764787679161934
Slco2a1	1.399596247905092	2.5807221642920726	3.557050195000158	0.006273139568597443	0.024885326900063204	-2.4718311072973913
Gsdmd	1.4796839937268755	3.0828894606780977	3.5550695150593477	0.006292485421115137	0.024913249068790583	-2.5553341257471125
Zfp407	0.774417634301324	5.238678873006307	3.5537900279583807	0.006305015832492794	0.024948917717515468	-2.7195538579920697
Cysltr1	1.9771300411186878	3.6113723367497745	3.552823159795854	0.0063145020524195015	0.02497215223935088	-2.6291979169812363
Eno2	1.9869983943696645	-0.4993328815944646	3.552652849468658	0.006316174567807591	0.02497215223935088	-2.0660306362755883
Sgtb	1.1720468312731374	1.3730737938311355	3.5512775157214667	0.006329697953974777	0.025018638774845912	-2.280662229378555
Rnf115	1.212447083681461	5.259769974457134	3.5507964142392616	0.006334435705953653	0.025030383143715355	-2.724169987793138
Upf2	0.6969363156198662	4.819538371699725	3.5501817807180975	0.006340493862306378	0.025040356195340407	-2.7214132097593016
Abhd17b	0.7231421057295657	3.7391141597113013	3.5498372554366	0.006343892348359253	0.025040767918592458	-2.648330484890942
Cd180	2.8196574204002145	2.0803615416682364	3.549812922117412	0.006344132450793714	0.025040767918592458	-2.3974225379596534
Twist1	1.5448565168522317	0.9366747730113956	3.549525584754409	0.006346968396130941	0.02504498528910483	-2.2210889196631056
Nup210l	1.6572231210010044	1.463152279916776	3.5487290258873587	0.0063548371885007535	0.025055103773248658	-2.298246881651509
Srebf2	0.6111782393450929	3.623500484770902	3.5463887785120494	0.006378014593696792	0.02512551203577524	-2.640849715930772
Col18a1	1.7538709436416244	4.0315113361939625	3.5452108141248564	0.006389714516118377	0.025164606640744137	-2.6840913581815844
Ints12	0.7199581923174025	3.872449419188347	3.5446881184670156	0.006394913314241248	0.025178083262794797	-2.6702364699070094
Plekhf2	0.7561981243120965	4.078707541652362	3.544419203691004	0.006397589705131243	0.02518162392269714	-2.689472105421312
Frzb	1.636060294816314	2.999189497382782	3.5441326693384076	0.006400442750150679	0.025185857753300504	-2.5601551591157685
Atxn3	0.9390101009534426	4.521394504903174	3.5389792891657073	0.006451984056435822	0.025339416319206096	-2.727457253447934
Ssr1	1.0433937443017065	6.553580819696609	3.538007675387607	0.0064617503321878905	0.0253591759641396	-2.6669121728680185
Ephb2	1.723822693136882	1.4434083570775933	3.5379446652511275	0.006462384220642773	0.0253591759641396	-2.3119509631915847
Stx12	0.5970057864328959	5.978828213934559	3.537578548113957	0.0064660686884848535	0.025366609445135763	-2.7167617346399258
A530064D06Rik	3.967202703134922	0.011156513502387756	3.534675177004588	0.006495365339076032	0.02547448847348668	-2.1350383682674456
Hdac1	1.361076790769812	3.621825493263394	3.5288542326030767	0.0065545224175916844	0.025652826143658467	-2.668683551207608
Tle3	0.8632199098624711	3.8733655985255147	3.528846217645363	0.006554604260694513	0.025652826143658467	-2.695683231947381
AI467606	0.9561221891446707	2.048828768498604	3.528499808752204	0.006558142569379522	0.025656786363364943	-2.4255257072354084
Dzip1l	1.1120111916089086	2.5373693619159896	3.5248386956260416	0.006595660885283336	0.025782210963990308	-2.5154388397834335
Plcg2	0.8714047382503649	4.055555622714237	3.5239464265831195	0.006604838761429231	0.025803850358271905	-2.7202659281509884
Ncbp1	0.7368263237886614	5.382316677669007	3.522329033621013	0.006621509437297397	0.025833366940116776	-2.7676847468503034
Pheta2	1.8902619896563024	0.41364341492191103	3.5192847572290815	0.006653007047519348	0.02594196749129036	-2.2010968395629016
Slbp	1.18643708174497	4.2666406295070765	3.516996560206573	0.006676785343263382	0.026006060559109985	-2.747648645070158
Rars	1.0254733756342347	5.830057232776374	3.515103172111641	0.0066965283023486845	0.02604451509263462	-2.76220506064148
Knl1	3.1701619438214736	3.1401352788996943	3.5150278688809777	0.006697314778214192	0.02604451509263462	-2.6276334749652417
Fsbp	1.5071371178716322	-0.14791735656055874	3.514992312419552	0.0066976861677883245	0.02604451509263462	-2.149301656722444
Frk	1.7564247662236496	2.5428744424154948	3.5107753960143993	0.006741885716082579	0.02617584554488188	-2.5386598011313914
Ms4a6d	2.6559497347371868	5.256484896851189	3.510211953318887	0.0067478145627902	0.02617914511561276	-2.7893697282013896
Slc25a30	0.6363401283884147	4.028770672384104	3.508262024487192	0.006768375007265949	0.026233007071378146	-2.7430561543282908
Map7d3	2.4149823933157006	-0.20362567904854875	3.5065272401792194	0.006786722156571383	0.026280035806872916	-2.1568399378662253
Batf3	1.6187398990166164	-0.4970548850090202	3.505851931107501	0.006793878350235781	0.026293538355240835	-2.134269910878304
Sh3gl1	0.864347734624554	3.844461674840458	3.505734256863638	0.006795126143746785	0.026293538355240835	-2.729770096662528
Tmem168	0.6175309350318097	5.569035160613713	3.5052650790550626	0.00680010359883836	0.02630561506839737	-2.789784398713551
B3gnt2	0.6675427033013657	4.006518316520716	3.5043817358062883	0.006809485268043619	0.026334717862494018	-2.747326846527141
Mcm3	1.9366968476346842	3.704698587510831	3.5038654380737926	0.006814974963877909	0.026348757227326047	-2.7181311456513138
Rhox5	2.717830371275135	1.7951613802458612	3.5022612802840882	0.006832061300535447	0.026393213911828594	-2.423917773783237
March3	0.8451032470957878	3.0101731360099024	3.5013063902234034	0.006842253426949094	0.026425383227001543	-2.629992810715459
Lin7c	0.640724147544498	6.3441236693893615	3.5006740667832337	0.006849011375806498	0.0264409137660939	-2.74670699093985
Styx	1.1163592018369566	3.880966930843021	3.4997119459048314	0.006859307460157527	0.026447996383791063	-2.7431282708367544
Syce2	2.3754273392379703	0.08094678788295988	3.499485559126248	0.006861732483835208	0.026450149427623745	-2.1944057924137157
Rnf219	0.8046858316846186	3.1507240605961697	3.4988691862272616	0.006868339541288119	0.026460325467930906	-2.654936644554849
Myo9b	0.7724038809633251	5.881684202996486	3.4987167651024595	0.006869974410481144	0.026460325467930906	-2.785520651977805
Armcx4	1.145524505866614	3.516428098230855	3.4975710205225177	0.006882276737058635	0.026491774013623785	-2.706311790510237
Ubtd2	1.0965741977743593	1.773675608704254	3.4974606450733234	0.0068834631024036206	0.026491774013623785	-2.427869091623797
Pgm3	1.7200410415238614	2.462909104954048	3.4974341240203124	0.006883748194648044	0.026491774013623785	-2.5459356714710824
Nckap5l	1.2427444989610188	1.6960804893256427	3.4962468695809337	0.006896523463925398	0.026512137136142946	-2.416908830613729
Cct6a	0.7489788745141865	6.155193082398777	3.495606068884699	0.006903429028061079	0.026517102013452285	-2.770997516681833
Olfr1023	2.093012943756495	1.3242145144109552	3.492774004582191	0.006934035590288704	0.026611930820789078	-2.3639611575019694
Ccdc59	0.8495066729161667	3.465860394225798	3.4920839345656978	0.006941514817305314	0.02662009877164176	-2.708654246642298
Fubp3	0.8348202982474029	3.547118749315845	3.491149556980836	0.006951655418090388	0.026651774154312986	-2.7203114280765464
Ear2	1.5048499239177646	0.015402362859971975	3.490917153628931	0.0069541800529367365	0.026654241641902505	-2.200576417690039
Tcirg1	1.8157410781683243	3.7877794903568027	3.487334587728211	0.006993219875293343	0.026787591326650595	-2.753524743093167
Pde4b	1.3456003882696717	6.274635078880606	3.4872044101713255	0.006994642759958165	0.026787591326650595	-2.7746124539772286
H2-DMb2	1.9852785047721544	0.22542652952708508	3.4852637104449466	0.007015891282918896	0.02683636913861673	-2.2310663856516193
Slc7a7	1.6578527247357542	2.509321658359046	3.485126200613774	0.007017399428405995	0.02683636913861673	-2.5735096030399562
Rbms3	0.7481535642881987	5.287054522858055	3.484494747464283	0.007024329284117814	0.02684324324594105	-2.830320457427976
Specc1	1.7159054840947756	3.2393570215516734	3.4831763033509957	0.007038821624459861	0.02689137298964579	-2.6925935396206633
Plod2	1.03951353989265	5.746192463002704	3.4812391485805234	0.007060171702292752	0.026958402862163378	-2.8209155642474455
Garnl3	1.1523867357272821	1.5051533832729627	3.47942923992668	0.007080180683162126	0.027005695903205205	-2.4125066418937537
Nin	0.8432458645714949	5.422663032579196	3.478308683027413	0.007092598488664213	0.0270385043272456	-2.8376256829800752
Fmnl3	0.8429686182798584	4.6620317815246	3.477273915275632	0.0071040858629946605	0.027067732368549164	-2.833050397707227
G2e3	1.731304869854652	4.168735544997126	3.4770323421792964	0.007106770469247441	0.027070682136891462	-2.804693616971453
Mt2	2.7337626163495283	6.415954612251589	3.473868218418387	0.007142031742666302	0.027175775991831765	-2.7831960642691227
Cask	0.7067472870366345	4.686033765397078	3.472263918183739	0.007159980191455538	0.027236756862530194	-2.842112746851927
Trim62	1.6650333039804246	-0.5143132066480862	3.469990912879462	0.007185490865939821	0.027319132162695804	-2.185329650415845
Clec4a2	2.4702120000673458	3.2796157971147726	3.468142140367628	0.007206310453153204	0.02738131359990661	-2.722310193840083
Ly96	1.3844826334005669	1.0062736600844495	3.4655410108694342	0.007235709616092768	0.027460330340537954	-2.3597363714690216
Gm8251	2.3613301875349206	0.5433672141767506	3.464665762983556	0.007245630296826313	0.027481418979129778	-2.2994291086836762
Kcnk6	0.9482743650146426	3.578602422698116	3.4615052021568355	0.007281573106353731	0.02758820612754876	-2.771586940558297
Cep152	0.8826771028131848	2.7950244839961274	3.461330520171044	0.007283565077963337	0.027588376678626163	-2.6596365217083635
Myo19	1.0438722431259346	1.8360872637092351	3.4610705321656265	0.0072865308866084865	0.027592234811128342	-2.49536194577808
Wdr62	1.426028243749523	0.7214386037738524	3.4594342495673946	0.007305225803865313	0.02765563709344683	-2.330192578274075
Ammecr1	0.6245263942342278	4.544644320193396	3.456591954320989	0.00733781920578703	0.027750469625248003	-2.860973748918199
Kif18a	2.7558354019907343	1.6347006303797098	3.456566710608505	0.007338109363853511	0.027750469625248003	-2.4689440276184795
Atad5	2.2057382362174414	2.5659192949398286	3.4553906939868386	0.007351640143476734	0.027774400918181126	-2.6305140720080686
Msmo1	1.627645478843291	3.63675310230578	3.4553353198385905	0.007352277900077446	0.027774400918181126	-2.7881772737431803
Ccdc88a	1.3740321373766022	5.216717850376138	3.4544932749656496	0.007361983063100107	0.02780017188335645	-2.879330300577843
Terf1	1.1242508417223667	2.3335644574205063	3.4544030602326394	0.007363023647017413	0.02780017188335645	-2.5917080459977893
Ppia	1.859616706649704	5.837283118422866	3.4538712425228506	0.007369161041326006	0.027815932859773445	-2.8602621045367442
Med11	1.5477583111380007	2.7524429758104465	3.4500764041509004	0.007413110801537452	0.027966927597919515	-2.670596933528368
Saa3	2.9955436600547825	4.310021944552857	3.4497358835983563	0.007417067920606285	0.02797440842027976	-2.858690679650648
Sap30	0.7864257850026903	3.471653007723521	3.448855662993019	0.007427307032339517	0.027998122013368168	-2.7786654882301427
Ngdn	0.6809216944552681	4.68753603462517	3.4479911612601097	0.007437377699735429	0.02801372727412308	-2.8812658169808305
Acp5	3.2630527463076833	0.8737357454548812	3.4473393924649036	0.007444979670399911	0.028034908830605033	-2.3692757293094386
Sema3f	1.310789322655046	3.350031898503656	3.4447468781994894	0.007475298337993796	0.028084809100157135	-2.769497286868515
Ulbp1	2.1754474434891926	3.079910994713233	3.444555493008182	0.007477541646414924	0.028084809100157135	-2.731158771703015
Brip1	1.688778727153195	3.0901193340136754	3.442651601437514	0.007499896391878664	0.02815938841359848	-2.7357601587194695
Tpcn2	2.134356000379692	1.1698525069225396	3.441361512129837	0.007515083863551183	0.028179337429500243	-2.4207405732386817
Reep3	0.6630261872001233	5.973716987458191	3.4408600893266397	0.007520995506761985	0.028193784743602467	-2.872524349880102
Cnot6	1.106044255827884	5.190832463958243	3.4397248673072225	0.007534397466786209	0.028213475288164442	-2.903270382059702
Btk	1.4572460792745763	1.0665988196554927	3.4396685335532022	0.007535063170288821	0.028213475288164442	-2.408323937043594
Lpar6	1.258356680433411	4.275142340138292	3.4393555583466227	0.007538762761352894	0.02821560177717129	-2.8730744049278663
Gm20390	2.0817610471343437	4.440309225841929	3.4388329541230593	0.007544944555538197	0.028223829026392883	-2.884068112267956
Fnbp4	1.1056176098666817	4.318087735345383	3.4375413664449566	0.00756024528902131	0.028243784799744782	-2.878847516484705
Sall2	0.9051684065664438	1.8514974889988212	3.4370819707038582	0.007565695325420007	0.028255468276855395	-2.5356804494269616
Abhd2	0.6398963169870999	5.7078607382088515	3.4367736993422002	0.007569354804441996	0.028255468276855395	-2.894458711297582
Slc22a21	2.1955050490118975	-0.2873011605762032	3.4336297840392036	0.007606782066334824	0.028357827382258474	-2.2571867334910984
Nectin3	1.1649473269303718	4.318487892712161	3.4297554390944045	0.007653171377368542	0.02848579942666463	-2.8914198458024476
Tmem183a	0.9196500645896482	4.305603371838918	3.4294581204449055	0.007656743517619828	0.028491611251227143	-2.891075282037529
Cd200r4	3.201228916167942	-0.12769639063378227	3.429035974003354	0.007661818400628366	0.028503010432371738	-2.2787329570161465
Tada1	0.8769205242397398	3.2602515598338555	3.4284734482162893	0.007668586340096119	0.028520700377732806	-2.7831176214841857
Twist2	1.1055952634475963	0.5999185339680151	3.42647358488446	0.007692698064853127	0.028595365052195384	-2.3648018640922253
Cd86	1.6206242864216924	3.073684352699391	3.4259350257850545	0.007699204848830183	0.028612046343541486	-2.7600101855317574
Pid1	0.952186021096427	4.7972904388971935	3.424482188851941	0.0077167865211899105	0.02864321539975407	-2.9229214284814464
Mpzl1	1.1205137656978033	2.4177573096802116	3.4244617673750106	0.007717033953144418	0.02864321539975407	-2.6538946653596325
Copb1	1.0456003355617662	6.2442761625059475	3.4236216985915484	0.0077272196422832	0.028663534641663078	-2.879509960742401
Pik3cd	1.2040919543917847	3.3929317900727494	3.4203835876266733	0.0077666129420977835	0.0287720014090263	-2.814257423910825
Purb	0.6406718804705864	6.702924482779412	3.417861829379405	0.0077974369045108564	0.028871095097182865	-2.8441204141246947
Ptbp2	0.7822489134211468	5.307828190054526	3.409679533859406	0.007898334786763172	0.029176069845785753	-2.9506024357418443
Itpripl2	0.8179686668692234	6.263046753188947	3.408802858553415	0.007909225966257864	0.029208686979899385	-2.901764836912413
Samhd1	0.8361414371495703	5.375049092886654	3.4063788132039368	0.007939422361079572	0.029274424891100062	-2.954593743926316
Bard1	1.7456725486648483	2.051278542707073	3.404512493051558	0.007962753268716356	0.029329923009542697	-2.621412354453505
Dlgap5	3.400040058295067	1.7580515754054162	3.4008486226875747	0.008008764094438037	0.029453461515231504	-2.5769210628237147
Cotl1	2.068697783088453	4.645144376927301	3.400171291230595	0.008017300405226115	0.029477204655436958	-2.9566139554139754
Iqgap3	3.1069814286131923	1.3223746107263126	3.3994680110267814	0.008026173808835005	0.029502174545056294	-2.5088157078372597
Arhgap28	0.9590478430701692	2.302696694272739	3.3992172072329008	0.008029340724746781	0.02950616132511978	-2.673807752731898
Rad54b	2.7548276481783343	0.4724157144683359	3.3961260050984676	0.008068480962439213	0.029611909763850253	-2.395000177804848
Kdsr	0.6572462360335605	3.8734877433222894	3.3959370543448117	0.008070879880125755	0.029611909763850253	-2.909222644858219
Carmil1	0.7929466557566909	2.7307582891443425	3.3957901288998724	0.00807274575989792	0.029611909763850253	-2.753595088532159
Tinf2	0.6151619750405941	3.6677397793421918	3.394846950486112	0.008084734395659514	0.02962960370135991	-2.8889941690598366
Oasl2	1.0598336587424817	2.8416346420603222	3.394788339332048	0.008085480009297522	0.02962960370135991	-2.7734498940014127
Tram2	0.9884591458034881	3.0896292717719103	3.3947526951320226	0.008085933487167168	0.02962960370135991	-2.812411644054431
Nppb	1.7002812182994358	8.759168229973817	3.3944307653739796	0.008090030393474045	0.029636952087778497	-2.632643908475268
Mettl6	1.1861339913421505	4.906062110385189	3.39346272333159	0.008102362855436515	0.029670091644867367	-2.976069217304694
Elk3	0.9201977234956837	4.684086374697982	3.393271305952616	0.008104803760607208	0.029670091644867367	-2.969434016538983
Mtmr2	0.6676100722249556	4.4591931229349395	3.3920617112495925	0.008120245982119106	0.029709239753841397	-2.9606281024142618
Mthfd2l	0.7665988930441201	2.6250712859438305	3.39108439765289	0.008132745255521519	0.029724868899926142	-2.7430666344819246
Rasa2	1.1233802238133532	3.44337175772401	3.3909542810995474	0.008134410886575107	0.029724868899926142	-2.8680339470525498
Cd33	1.9163462857518807	4.599076147123206	3.3908045799584317	0.008136327662286448	0.029724868899926142	-2.9696116224839564
Pola2	0.6878091717115642	3.411935857854033	3.390397441516273	0.00814154305677465	0.029724868899926142	-2.864897256458467
Thumpd3	0.6572189428477122	4.423065676038755	3.3900947274995965	0.008145423051065488	0.029724868899926142	-2.9616812305990488
Tshz3	0.7305841888703024	2.5546509023610757	3.388686891356784	0.008163493196836817	0.02976754981965458	-2.734810997139296
Txnrd1	1.2074223007300224	6.286303497095683	3.388305398791818	0.008168397017535458	0.029777768391684445	-2.93272608660836
Golga7	0.6043955449191722	5.357873506566507	3.3878029360138076	0.008174860522894237	0.02979366605180333	-2.984965820023124
Sephs1	0.8350834157076359	4.263377072973731	3.386951085490869	0.008185830642060233	0.029825975880173182	-2.956756728131456
Wapl	0.6086157989276613	6.46675635105034	3.3861587026792748	0.008196048744828755	0.02985373786538158	-2.9194178554671124
